NAME	TITLE	SCORE	
BIVM		1.7635268	
DENND4C		1.7627609	
GPM6B		1.761932	
FGFR1		1.7602886	
GGCX		1.7593447	
CDIPT		1.7581594	
CALHM5		1.7571464	
TP53BP2		1.7567033	
LRBA		1.7554983	
ORMDL3		1.7550653	
PALM3		1.754278	
KCNJ2		1.7536703	
PLEKHG1		1.7533767	
CLMP		1.7531952	
MAPK4		1.7529153	
SRPRB		1.7512611	
PFN2		1.7507666	
ABHD12B		1.7494881	
VDAC1		1.748297	
DES		1.7482009	
CLEC1A		1.7481786	
ABCB7		1.747451	
PTPN9		1.7472965	
ECHDC1		1.7462869	
ABHD6		1.7462081	
SOX10		1.7425991	
ADK		1.7410326	
ARRB1		1.740894	
AGRN		1.7403213	
SCPEP1		1.7402021	
RPS3A		1.7396691	
ZRSR2		1.7383305	
C5AR1		1.7380037	
MSMO1		1.73631	
PIGT		1.7361982	
GPX3		1.7343042	
NFE2L3		1.734186	
HSD17B7		1.7339048	
ZC3HAV1		1.7337294	
FAM174B		1.7331579	
NECTIN1		1.7331357	
KCNJ10		1.7306389	
SLC37A4		1.7293022	
GBGT1		1.7291102	
FHIT		1.72858	
PMP22		1.7255502	
ALG1		1.725425	
FZD7		1.7238022	
SEMA3F		1.723029	
PDK4		1.7196951	
PRKACB		1.7195854	
NEDD4		1.7189761	
HMGN3		1.7187972	
CTTN		1.7187244	
HID1		1.7174649	
KLK4		1.716442	
CMTM7		1.7142879	
JAG1		1.7138181	
CRCP		1.712033	
RNF24		1.7110993	
TAT		1.7105441	
TTC31		1.7100173	
CAVIN2		1.7093955	
RAB5A		1.7092967	
JAK1		1.7088625	
LRP4		1.7087576	
HDAC7		1.7074256	
DHCR7		1.707327	
TOR1A		1.7071484	
MAP2K6		1.7064899	
SECISBP2L		1.7058649	
NFKBIA		1.705625	
ZC4H2		1.7045976	
TMBIM6		1.7045944	
CETN2		1.7028039	
STK32C		1.7020738	
CRYZ		1.7017803	
TRMT9B		1.7014092	
NUCB1		1.701345	
SLC25A16		1.700877	
CDH17		1.7007164	
MFAP5		1.7004416	
UPK3B		1.7004082	
CGN		1.7001526	
S100A9		1.6992557	
ILDR1		1.698609	
PLCD3		1.6985698	
KAT2B		1.6977501	
SCYL3		1.6972051	
AFAP1L1		1.6965382	
KDM4A		1.6962183	
ACSF2		1.6955167	
GOLPH3		1.6953862	
RASEF		1.6950332	
FBXO16		1.694161	
DLA-DRA		1.6936796	
TBC1D24		1.6935108	
ZNF567		1.6933649	
GPC1		1.6926128	
ERGIC1		1.6918098	
SEC24C		1.6905845	
TEAD3		1.6901395	
LPAR6		1.6899285	
LACTB2		1.689823	
HPCAL1		1.6879233	
ZDHHC9		1.6878068	
SLC4A2		1.6876074	
BCL6B		1.6873807	
ABCA9		1.68716	
UGGT1		1.68684	
TMEM245		1.6865181	
HIBCH		1.6854194	
BMPR1A		1.6852424	
SEMA4D		1.6850835	
PLAU		1.6844951	
DPAGT1		1.6838435	
EBP		1.6833339	
ITGA9		1.6808056	
KIF1A		1.6805047	
ALG2		1.6802549	
PRKCH		1.6801332	
PPFIBP2		1.6798394	
SEPTIN8		1.6795392	
CD14		1.6794583	
CCRL2		1.678922	
KLF3		1.6785529	
SMPD1		1.6777034	
KIAA0040		1.6773804	
F2RL2		1.6772443	
CDC42		1.6769694	
TAPBPL		1.6766907	
CDKN1B		1.6751034	
SCARB2		1.6746645	
TCAF2		1.6722506	
SUCLG2		1.6716692	
MTR		1.6711453	
KRCC1		1.6699636	
NUDT21		1.6692814	
SPTLC1		1.6672374	
FADD		1.6670362	
TMEM131L		1.6663543	
AFF1		1.6655004	
USP9X		1.6654059	
UFC1		1.6645726	
ARRDC1		1.6633025	
MRC2		1.6632738	
VOPP1		1.6630074	
MLF2		1.6628361	
AKAP11		1.6621964	
UPRT		1.6610929	
CXCR6		1.6608268	
TCEANC		1.6604949	
TNRC6A		1.6595247	
EHMT1		1.6593399	
KCNK6		1.658854	
SLC12A9		1.6583083	
ZNF699		1.6582906	
RAD23B		1.6576846	
GPX2		1.6559955	
TMEM248		1.6540076	
RBBP8NL		1.6529789	
PRKAB1		1.6512371	
HIBADH		1.6504153	
TTC37		1.6502023	
TAP2		1.6492109	
SCTR		1.6479521	
VDR		1.6473613	
ALAD		1.6471376	
ZBTB1		1.6465279	
PRICKLE3		1.6464953	
CHRDL1		1.6461042	
USP11		1.645758	
PDIA6		1.645616	
MACROH2A1		1.6451641	
PLEKHA2		1.6442846	
UBR2		1.6436387	
HMCN1		1.6434686	
RPL34		1.6431655	
SPRED1		1.6430451	
CHCHD2		1.6430173	
COLGALT2		1.6425399	
ZNF445		1.6419703	
ATP7A		1.6416048	
LRP10		1.6410364	
ESAM		1.6401784	
MREG		1.6394856	
ZDHHC15		1.6393325	
ANKRD16		1.6392173	
GLMP		1.6389574	
TMEM37		1.6388105	
ACTR2		1.6380908	
SOAT2		1.6378324	
ENDOD1		1.6370353	
PDPN		1.6363332	
ZDHHC6		1.6362538	
SULT1C4		1.6360132	
SNX24		1.6350011	
EPHB4		1.6345998	
TRMT11		1.6341912	
SCRN3		1.6339846	
FAS		1.6339347	
MID1IP1		1.6328576	
MRPL50		1.6321597	
C11H5orf15		1.631965	
CMPK2		1.6313328	
STX17		1.631114	
IGFBP5		1.6310174	
CLASP2		1.630798	
ZNF252		1.630336	
CERS2		1.6291908	
PPP1R14D		1.6284765	
RAC1		1.6282378	
HYI		1.6281803	
FOXO3		1.6279914	
NBDY		1.6278341	
CACNA2D1		1.6277705	
BAK1		1.6271868	
DEK		1.6270405	
CTNND1		1.6270074	
TMED10		1.6255203	
GNG10		1.6232746	
RBBP9		1.6231793	
CHL1		1.6222118	
PTPRK		1.6217328	
MED23		1.6206743	
VAT1		1.6204467	
DSP		1.6199841	
RNF207		1.6194608	
FAXC		1.6183634	
SPG11		1.6179589	
MRPS35		1.6177698	
C31H21orf62		1.6170862	
UTP14A		1.6170509	
LAMC1		1.6170164	
GATA5		1.6157779	
ESYT2		1.6151698	
SFRP5		1.6149904	
ABLIM3		1.6137617	
EFNB2		1.6134495	
S100A8		1.612692	
TMEM251		1.6126168	
KLHL2		1.6115352	
SPON2		1.6104305	
CDS2		1.6101761	
IGFBP7		1.6101168	
UVRAG		1.6100342	
KIAA0513		1.6093422	
TNFRSF11A		1.6093372	
P2RX7		1.6081785	
SRGN		1.607891	
BCKDHB		1.6070039	
MAP3K5		1.6069958	
GTF3C2		1.6067793	
WNT9A		1.6057761	
HDDC3		1.6049944	
CALCRL		1.604806	
URB2		1.6035498	
FUBP3		1.6028873	
PEX26		1.6023922	
LTA4H		1.6014583	
RPL7		1.6011618	
MIR8897		1.60077	
BCL2L15		1.6002462	
ARTN		1.5996357	
PHLDA1		1.599123	
ANAPC5		1.5985837	
RBL2		1.5981169	
LATS1		1.5968307	
TRAK1		1.5966078	
OGT		1.5964711	
PER3		1.5963396	
PLD2		1.5961074	
MAT2B		1.5953566	
THSD1		1.5945033	
YEATS2		1.5943837	
VAMP8		1.5938993	
JDP2		1.5931423	
EPOR		1.5926465	
CSRNP1		1.592059	
FADS1		1.5909183	
SP3		1.5907412	
ABI1		1.5904187	
RIC1		1.5900079	
UGT1A6		1.5898803	
RENBP		1.5892035	
NPTN		1.5885465	
DHX9		1.5884874	
CLK1		1.5884814	
SFT2D1		1.5880768	
PEX2		1.587307	
SULF1		1.5869656	
LRRN3		1.5867654	
RAB15		1.5867399	
ZBTB25		1.5862786	
GAB1		1.5857264	
THY1		1.585378	
SEC61A1		1.5853413	
CELSR2		1.585163	
KIAA0100		1.5839772	
TMEM45B		1.5839378	
RPL9		1.5836853	
EVI2A		1.5834275	
ADAR		1.5833783	
ERCC3		1.5832379	
AMMECR1		1.583004	
SLC9A7		1.5827134	
RCBTB1		1.5824798	
DACT2		1.582064	
HS1BP3		1.5816518	
KCNN3		1.5806	
TNNI2		1.5804487	
FMO3		1.5799788	
OTULINL		1.5792297	
LY9		1.5791274	
VAPB		1.5785626	
CASP8		1.5779068	
CMTM6		1.5771104	
ATP6AP2		1.5766718	
VEGFA		1.5763717	
GNG11		1.574634	
NUCKS1		1.5741513	
NMI		1.5727065	
DECR1		1.5715102	
HSP70		1.5703694	
FGGY		1.5698711	
HCST		1.5695162	
HOXA7		1.5689864	
CHST12		1.568848	
PIDD1		1.5678064	
MAT1A		1.5677426	
MYC		1.5676495	
PLSCR5		1.5664952	
RPS6KB2		1.5662044	
RAC2		1.5655203	
GPR87		1.5648816	
VPS13B		1.5646726	
HEBP2		1.5637572	
MAP2K4		1.5631073	
SLC23A1		1.5621798	
B4GALNT4		1.5619338	
CD99L2		1.5615759	
AGO4		1.5612904	
MDM2		1.5612863	
BTD		1.561108	
VASP		1.5610439	
KIF13B		1.560979	
STX11		1.5605161	
SEC31B		1.5602441	
NUP54		1.5585436	
SCRN1		1.5582508	
XNDC1		1.5580683	
MAGED1		1.5576949	
MRPS33		1.5576828	
EPHB3		1.5570861	
SERINC4		1.5570294	
VPS29		1.5569351	
NKAP		1.5569148	
CLCN5		1.5561812	
RHBDL2		1.5560993	
TMED5		1.555772	
ZBTB16		1.5556424	
GAL3ST4		1.5541582	
NUDT13		1.5531789	
MPZL1		1.551831	
PRRT4		1.5503175	
PARD6B		1.55014	
SLC16A5		1.5500705	
LGMN		1.5496787	
SPTLC2		1.5489969	
LAPTM5		1.5489955	
S1PR3		1.5486609	
RMDN1		1.548379	
RARS1		1.5478404	
MRPL47		1.5478193	
GTF2F2		1.5478109	
CBLC		1.5476859	
SNX31		1.5472362	
TMEM106C		1.5470576	
ZBTB12		1.5457519	
RPP14		1.5453259	
THRB		1.5439081	
SNED1		1.5436333	
TIFA		1.5435765	
RNF213		1.54312	
FAIM		1.542855	
SUOX		1.5419296	
LRRC3B		1.5418	
MCOLN1		1.5406125	
EP300		1.5404981	
ACTN4		1.539654	
FAM78B		1.5392016	
MAP3K9		1.5391033	
GIPC1		1.5382322	
CNNM2		1.5374488	
DAZAP2		1.5361043	
ZBED6		1.5360409	
EDN1		1.5358009	
GPX1		1.5351492	
CYFIP1		1.5350227	
MTM1		1.5349363	
B3GALT6		1.5348631	
SGPL1		1.5348439	
GNB1		1.5345237	
DLG3		1.5343982	
PPA2		1.534182	
ZFP14		1.5340766	
EGFR		1.5331054	
TCTN2		1.5315181	
CHRNA7		1.5314052	
TYW3		1.531005	
KDM5C		1.5309064	
ATP9A		1.5299388	
PARP2		1.5298537	
CPA3		1.5296887	
TPM4		1.5291818	
PJVK		1.529158	
CLTA		1.5289351	
TAB2		1.5285208	
RABGGTB		1.5283116	
PCK2		1.5280739	
PIP4P2		1.5279713	
PTPN3		1.527633	
RCAN3		1.5275829	
ZNF32		1.5268736	
CASP3		1.5265574	
RHOU		1.5247488	
BICD1		1.5243853	
CD164		1.5241884	
TTC7B		1.5232984	
SFRP4		1.522734	
TGFBRAP1		1.5227191	
LPIN3		1.5220126	
ERICH5		1.5219362	
SCNN1B		1.52148	
LYPLAL1		1.5213	
SEPHS1		1.5210943	
DIO3		1.5198654	
TLE2		1.5195667	
LRRC58		1.5190554	
ATE1		1.5190078	
NEK7		1.5187833	
AFDN		1.5180867	
PDGFRL		1.5178096	
MGAT5		1.5175806	
CRTAP		1.5172148	
GALNT12		1.5170761	
URI1		1.5169314	
ICAM1		1.516741	
FOXJ2		1.5166873	
OSR2		1.5147611	
FNDC1		1.513196	
GCM1		1.5130478	
DOK4		1.5119619	
RSPO1		1.5116916	
CBWD1		1.5113943	
IRX1		1.511169	
ACVRL1		1.5107566	
RPS12		1.5107194	
PTPRC		1.5106367	
NONO		1.5103803	
CCND1		1.5098653	
LAMB2		1.5091968	
PCCB		1.5087354	
AP3M1		1.5081195	
CORO1B		1.5071578	
FAT4		1.5070156	
FAM13A		1.5067197	
GABARAPL2		1.5064814	
HYKK		1.5063411	
ACAT2		1.5061918	
CA11		1.5056087	
TIA1		1.5056077	
LRIG3		1.5038197	
ITGA1		1.5034498	
EML4		1.5032041	
EFNB1		1.5030738	
FBXO38		1.5026386	
RPS27L		1.502305	
ZKSCAN1		1.5022029	
PODXL		1.5014594	
SRPX		1.500038	
FBXL3		1.499766	
MMP14		1.4996374	
IRAG1		1.4996063	
MICU2		1.4995024	
PECRP		1.4993303	
CCNC		1.4991634	
DDI2		1.4979352	
SPCS2		1.4975281	
OGFRL1		1.4974256	
PSMD5		1.4973036	
SLC17A5		1.4970402	
MMP19		1.4962999	
SLC17A9		1.4962656	
PLOD1		1.4953833	
RPL23		1.4953344	
ALG6		1.4943558	
SLC5A6		1.4935124	
ACVR1		1.4930364	
RNLS		1.4926708	
EML3		1.4926287	
ECHDC2		1.4921223	
CTDSPL		1.4920645	
PATJ		1.4920526	
HVCN1		1.4919319	
CRIM1		1.4914858	
MYLK		1.4911422	
RBM3		1.4899116	
TTC34		1.4895867	
NAP1L3		1.4895676	
PPP2R5B		1.4894279	
CD48		1.4890115	
ALG5		1.488819	
PSAP		1.4875343	
ALAS2		1.4872952	
TMED9		1.4867399	
MOB3C		1.4862702	
KCNQ1		1.486117	
LPAR1		1.4854845	
KCTD7		1.483911	
CALD1		1.4838274	
TMEM39A		1.4826295	
TMED4		1.4822801	
TXN		1.4818573	
SUFU		1.4810245	
MRTFB		1.4804108	
SLC38A2		1.4803762	
RPL26		1.4803147	
REEP3		1.4792632	
LAP3		1.4791222	
PSTPIP1		1.4774721	
FAM81A		1.4765725	
MAPK3		1.4762281	
EEF1A1		1.4761777	
FRRS1		1.4761308	
SPP2		1.4755951	
SURF4		1.4749529	
CHRM2		1.4745803	
SELENOF		1.4744241	
SWAP70		1.4734629	
FZD6		1.4733855	
ARCN1		1.4728328	
GABARAPL1		1.4728144	
ACTA2		1.4713535	
KDR		1.47075	
SLC25A6		1.4704531	
SF3B1		1.470413	
GTF2I		1.4699652	
ANKRD6		1.4697661	
PTGR2		1.4697059	
NDUFA4		1.4695634	
WBP1		1.4686676	
PIGM		1.4686533	
ARHGEF26		1.4685978	
P4HB		1.468467	
NPDC1		1.4683921	
TMEM98		1.4683894	
PROSER1		1.4683168	
SELPLG		1.467465	
EXTL2		1.4672103	
ATRX		1.467063	
TIMP1		1.4668851	
SEC31A		1.4659433	
GTPBP3		1.4655534	
HCRTR1		1.4654016	
OXCT1		1.4648603	
LAMTOR5		1.4648048	
C1GALT1C1		1.4647713	
FAHD1		1.463693	
CHRAC1		1.4624301	
RPL7L1		1.4624256	
FNBP1		1.4620078	
PGAP4		1.4618853	
MED17		1.4617137	
RAB3GAP1		1.4608787	
CREB3L1		1.4608482	
CSF2RB		1.4602631	
H2AJ		1.4595838	
EOGT		1.4593999	
ERRFI1		1.4592663	
PTPRB		1.4591763	
SPINT2		1.4588718	
PPP1R15A		1.458477	
SNX5		1.4584413	
ARID5B		1.4583375	
STAU2		1.4581137	
TGOLN2		1.4580692	
CTSO		1.4579448	
MFSD6		1.4576666	
LRIG2		1.4571191	
KMT2A		1.4568218	
TARS3		1.4560704	
CDH13		1.4548049	
ORAI1		1.4546007	
RACK1		1.4535332	
HNRNPA1		1.4526201	
PPP1R13L		1.4526165	
PRPF4B		1.4522088	
NID1		1.4516885	
ADIRF		1.4515262	
PATZ1		1.4514436	
RPL17		1.451028	
LNX1		1.45085	
CCDC3		1.449977	
CASKIN2		1.4499139	
WNT5B		1.449472	
HNRNPK		1.4491576	
ATF4		1.448926	
USP39		1.448926	
SOCS6		1.4483887	
ARPC1B		1.4478303	
IKBKE		1.4472381	
PACSIN1		1.4472022	
EGFL8		1.4467957	
CCDC102A		1.4459641	
COL12A1		1.4457983	
ADAM19		1.4450787	
AVIL		1.4450347	
EPB41L4B		1.4445847	
SAT2		1.4440639	
TCIRG1		1.4434586	
METTL27		1.441919	
MED12		1.4415045	
BIN1		1.4405432	
GLG1		1.4403391	
SH3BGRL2		1.4393946	
EGLN1		1.4387012	
CNOT8		1.4381819	
PSME1		1.4378986	
FN1		1.4374002	
AMT		1.4358853	
PPP2R3A		1.4358815	
ZNF81		1.4351408	
TMLHE		1.4339685	
MED14		1.433823	
BTG1		1.433541	
MESD		1.4334819	
NSG1		1.4312118	
FN3K		1.4304768	
NAGLU		1.4301116	
POSTN		1.4299521	
ACP2		1.4297385	
S100A5		1.4296883	
PPP6R3		1.4286081	
AHNAK		1.4283112	
TBC1D8B		1.4282159	
AUH		1.4278535	
PCNX4		1.4277391	
GCNT4		1.4275745	
ALDH7A1		1.4271111	
OCIAD2		1.4269868	
SYTL1		1.4263734	
EDEM2		1.4250951	
IRF9		1.4245011	
CHURC1		1.4225465	
APOOL		1.422321	
PTPN6		1.42231	
TTI1		1.4218569	
FN3KRP		1.4218512	
SLC30A8		1.4216758	
ITGA2B		1.4212062	
ZBTB22		1.4209507	
SLC2A1		1.4202147	
MIGA1		1.4197605	
H2BU2		1.4196951	
MAP3K7		1.4192404	
CLEC3B		1.4189711	
TP53I3		1.4188062	
LAMTOR3		1.4178872	
CD93		1.4169072	
VSIG4		1.4167565	
UBQLN2		1.4165381	
NECTIN4		1.4164348	
STING1		1.4161409	
CISH		1.4149446	
BAMBI		1.4139057	
CFB		1.4134699	
IFNAR2		1.4134096	
GNL3L		1.412868	
PRTFDC1		1.4125032	
PHB2		1.4119295	
SMIM19		1.4118247	
RIMKLB		1.4107239	
VPS13C		1.4105949	
FBH1		1.4105711	
CPT2		1.4096553	
CCL23		1.4094796	
MME		1.4090595	
PUM2		1.4087346	
UTP25		1.4075726	
HEBP1		1.4068799	
IGF1		1.4065588	
NF1		1.4065026	
USP33		1.4061964	
PDCD6		1.4060303	
TMEM17		1.4059931	
CYTH4		1.4059589	
DMGDH		1.4056145	
SLC35C1		1.4054552	
AP1G2		1.4044502	
LAMA4		1.4041256	
ZNF697		1.4041163	
TBC1D14		1.4033866	
MGLL		1.4030126	
ITFG2		1.4029852	
RPL15		1.4022292	
LAMTOR1		1.4019382	
PKP4		1.401123	
NECAP1		1.4009622	
SELL		1.400798	
RGS10		1.4006288	
FAM172A		1.4004879	
ELK3		1.400393	
DCTD		1.3993466	
BCL2L2		1.3990669	
FNTB		1.3988785	
RTKN		1.3988632	
SET		1.3988377	
PREX2		1.3986107	
ABCG1		1.3978885	
P4HA1		1.3977385	
PIM3		1.3976736	
PPIC		1.3973681	
DDR2		1.3973564	
EBAG9		1.396794	
TBC1D13		1.3967701	
NUMB		1.3964903	
GNA14		1.396169	
IPO7		1.3960192	
SMARCAD1		1.3954098	
CNPY2		1.3954076	
ATP11C		1.3952451	
PTPRG		1.3948371	
TSPAN4		1.3943459	
NHLRC2		1.3942446	
PCDH20		1.3941298	
IL27RA		1.3938931	
PPCS		1.3938637	
SEPTIN6		1.3936398	
SLC25A13		1.3931113	
NRP1		1.3925261	
PIP5K1A		1.3919361	
LRRC7		1.3916748	
RAB1A		1.3915482	
PYROXD2		1.3909155	
PHIP		1.3904337	
SGSH		1.3903172	
MYL9		1.3902215	
FGF2		1.3897493	
PAG1		1.3896222	
CAPSL		1.389367	
ADAM9		1.388614	
DNAJC1		1.3885564	
APLP2		1.3877839	
EML2		1.3871182	
CASP2		1.3858334	
CXCL12		1.385567	
RPS6KB1		1.3854289	
MYL12B		1.385051	
CLN3		1.384699	
SMAD4		1.3839616	
UBASH3B		1.3839529	
ABLIM1		1.3838464	
OSTC		1.3836294	
FBXW11		1.3835883	
MED27		1.3834995	
SLC29A3		1.3830409	
MAVS		1.3826562	
SERPINA7		1.3825319	
QSOX1		1.3824382	
STX16		1.3819972	
MBNL2		1.3812447	
ACSS1		1.381005	
MAP3K6		1.3810037	
TCEAL1		1.3808618	
KDELR1		1.380587	
RBMX		1.3805716	
TNFAIP1		1.3805691	
GBE1		1.3805025	
TBL1X		1.3798475	
ASAH1		1.3792818	
MPP2		1.3790383	
KLF13		1.3788359	
MAP3K8		1.3782501	
ARHGAP8		1.377901	
KIF1C		1.3776563	
PNCK		1.3776189	
TMEM169		1.3771403	
KDF1		1.3767514	
NHS		1.376437	
NRAS		1.3761541	
ASAP3		1.3761024	
HSD17B12		1.3760738	
DLD		1.3758191	
ZNF582		1.3754483	
NUDT9		1.3752171	
MPND		1.3751667	
SIN3A		1.3748281	
MTRR		1.3740487	
BACE1		1.37364	
CYYR1		1.3734802	
BCL10		1.3733597	
PTGR1		1.3731787	
HERC3		1.3728178	
TYROBP		1.3725039	
DOCK1		1.3721547	
MEOX2		1.3712991	
TECR		1.3711855	
PRNP		1.370912	
METTL14		1.3703091	
AKAP8		1.3697155	
TMEM9B		1.369445	
INPPL1		1.3694121	
PALM2AKAP2		1.3690095	
TRIM25		1.3688394	
PDGFC		1.3686198	
RRP15		1.3681854	
DLG1		1.3673171	
ANXA7		1.366492	
VASN		1.3662648	
GINS3		1.365387	
CHST14		1.3640274	
MPDZ		1.3635406	
LAMB3		1.3635349	
RNF167		1.3630897	
XRCC2		1.3630799	
NR1D2		1.3626668	
C28H10orf95		1.3625904	
CD247		1.3624355	
EIF3E		1.3620665	
ZNF140		1.3615023	
RPS8		1.3613217	
RDH16		1.3604425	
C1RL		1.3597728	
SCRN2		1.3587509	
MIR374B		1.3578703	
SUMF2		1.3572477	
GORASP1		1.3566939	
METRNL		1.3566335	
TLL1		1.356515	
PRRG1		1.354991	
TUBGCP5		1.3542938	
IL10RA		1.354162	
GTF2IRD1		1.3540025	
TLR8		1.3536437	
DLA-12		1.3533645	
RMND1		1.3530396	
THEM4		1.3524065	
FAM91A1		1.3511142	
GPNMB		1.3508862	
VANGL1		1.3506609	
ZC3H11A		1.3504596	
PCDH1		1.3501588	
TMED1		1.3494368	
RAPGEF1		1.3492565	
ALOX5AP		1.3490503	
DCXR		1.348974	
HYAL1		1.3486959	
RBM23		1.3478204	
EXO5		1.3474138	
ADPRH		1.3462425	
SLC30A6		1.3452412	
SLC35A2		1.3449907	
MLLT1		1.3449532	
SLC36A4		1.3446765	
RYK		1.3435178	
PLXNC1		1.3430424	
MITF		1.3428473	
CRLF1		1.342827	
NTN4		1.342343	
APMAP		1.341802	
SCARA5		1.341408	
VTA1		1.3412436	
NFKB2		1.3407575	
DENND11		1.3405204	
TMEM19		1.3403369	
MBD2		1.3398577	
SPINK5		1.3395883	
RPS6		1.3395327	
ASCL4		1.3394061	
CCND2		1.3392606	
ARNTL		1.3385769	
NCOA4		1.3383781	
CARMIL1		1.3383231	
GNG2		1.3377122	
ADRB2		1.3373656	
DRAM2		1.3366369	
SH3BGRL		1.3342457	
ACKR3		1.3339381	
HNF1A		1.3337125	
TUBD1		1.3335706	
ZNF277		1.3329208	
IRF2BP2		1.330772	
IL17D		1.3307389	
RAB3D		1.3297296	
SERPINF1		1.329142	
STARD4		1.3287511	
CZIB		1.3279378	
CDADC1		1.3276485	
METTL2A		1.3268085	
PML		1.3261161	
CROT		1.3261132	
CDC26		1.3259567	
RPE		1.3246405	
CPE		1.3238786	
ZBED1		1.3215916	
SPINT3		1.3213087	
DDO		1.3209552	
TRIB1		1.3206153	
EPN3		1.3200706	
ZHX2		1.3196948	
HIP1R		1.3195931	
NFIB		1.3190176	
FAN1		1.3189559	
PSEN2		1.3186074	
RETREG1		1.3183737	
CBX6		1.3178178	
CACNB3		1.3162022	
MSANTD2		1.3160977	
RPRD1B		1.315877	
CSN3		1.3156682	
AHSA2P		1.3149478	
FRYL		1.3148171	
CD22		1.3148016	
KIAA1191		1.314781	
COPB1		1.3143528	
AHNAK2		1.3142451	
C1D		1.3141922	
ARFIP1		1.3140235	
NEO1		1.3134223	
TMEM199		1.3133278	
RAB24		1.3130608	
NIP7		1.3124945	
RN7SL1		1.3124722	
MYH9		1.3118005	
F8		1.3111788	
HNRNPH1		1.3108068	
DMXL1		1.3099487	
ANP32A		1.3096652	
DDX10		1.3085054	
GNAI1		1.3084606	
XK		1.307982	
CITED2		1.3076583	
SHTN1		1.3070939	
ELOVL5		1.3070921	
SEPHS2		1.3066484	
ZNF713		1.3065189	
RPL10A		1.3064837	
ZKSCAN7		1.3058879	
TMEM151B		1.3054302	
WASF2		1.3046755	
EMP1		1.3041515	
C21H11orf58		1.3035355	
COG3		1.3032972	
MVB12A		1.3031238	
LGI4		1.302394	
ZNHIT3		1.3022531	
PTHLH		1.3019371	
ATP6V0A2		1.3019233	
IGF1R		1.3019149	
CHD6		1.3017656	
SERPINI1		1.3008533	
NOL12		1.3005908	
CARD6		1.3002126	
RAP1B		1.2997571	
FAM180A		1.2984871	
PLIN4		1.2984493	
LRFN2		1.2983809	
ACOT13		1.2978834	
FERMT2		1.2968402	
PGD		1.2964774	
RRAD		1.2964567	
ZNF391		1.2963251	
ST6GALNAC1		1.2955599	
ZNF740		1.2951906	
THSD4-2		1.2948875	
RNF222		1.2947758	
RBPMS2		1.2946745	
SNURF		1.2945442	
NPNT		1.2943211	
MAML2		1.2930529	
TRIP6		1.292861	
WTIP		1.2924622	
NEDD4L		1.2920718	
SEC24A		1.2915626	
COA6		1.2913738	
EIF2AK4		1.2909211	
YWHAB		1.2898182	
SLC9A6		1.289512	
RPS6KA6		1.2894197	
MCCC1		1.2892451	
SYNPR		1.2889292	
CALU		1.2883494	
S100A4		1.2880155	
TJP3		1.2873765	
NIPAL3		1.28721	
PIGW		1.2864835	
KLHL3		1.2854964	
ATP23		1.2850596	
GPR107		1.2850207	
RSAD1		1.284642	
FBXL17		1.2842877	
RPL6		1.2834361	
GSAP		1.283418	
FAM180B		1.2821246	
USP53		1.2809294	
PLIN2		1.2809165	
ACSF3		1.2807671	
HBQ1		1.2807301	
SEMA4C		1.2805014	
ARHGAP25		1.2805002	
IRF5		1.280232	
MRPL49		1.2802145	
DGUOK		1.2795699	
ARHGAP10		1.2794135	
MPV17		1.2790174	
RAB34		1.2790004	
FAM111A		1.278901	
ARAF		1.277437	
FTSJ1		1.277291	
PSMA7		1.2769713	
TSPYL4		1.276374	
RPS3		1.2761693	
BRINP2		1.2760031	
ACKR4		1.2759547	
RAB5C		1.2757745	
FOLH1B		1.2755183	
MVP		1.2753812	
CDC42EP4		1.2741232	
PARP4		1.2739037	
MATN2		1.2736907	
MYRIP		1.2734355	
PDCD6IP		1.2730073	
DEF6		1.2726648	
NFIA		1.2716503	
AGFG2		1.2716203	
GTF2H5		1.2708873	
C2CD5		1.2707949	
B3GNT5		1.2703923	
LYPLA2		1.2699457	
NLGN1		1.2698883	
DSTN		1.2693439	
FGR		1.2693199	
RETREG3		1.269266	
OGFOD1		1.2690717	
MPC1		1.2688004	
FREM2		1.2687913	
CCDC71		1.2686965	
MICAL3		1.2686685	
CXXC4		1.2683798	
NES		1.2682471	
SPG21		1.2678975	
DEFB109B		1.2674127	
UBFD1		1.2667217	
RGL3		1.2665476	
RBM41		1.2665235	
DDX17		1.2663035	
ANP32E		1.266014	
KIAA1522		1.2658918	
TNFSF8		1.2658863	
ABRACL		1.2649757	
AKAP17A		1.2646575	
TSEN2		1.2646104	
ADAMTS10		1.2644432	
KMT2C		1.2640828	
HTRA3		1.2636924	
SHISA2		1.2636642	
ADAM10		1.2630306	
SH3GLB2		1.2619245	
SKA1		1.2618908	
FITM2		1.2615935	
NCOA2		1.2612437	
CAB39		1.2609034	
QARS1		1.2605683	
TAF7		1.2602558	
MORF4L2		1.2599022	
TMEM242		1.2595115	
TNXB		1.2592568	
INTS7		1.2591822	
FLNC		1.2586074	
BRCC3		1.2583807	
KLHL9		1.2577056	
GNS		1.2571094	
RGL2		1.2570809	
CILK1		1.256947	
ATXN1L		1.2558262	
EID1		1.25579	
ZNHIT6		1.2555524	
MIOX		1.2540952	
C2CD2L		1.2540473	
B3GNT8		1.2538191	
SOX7		1.2537714	
SERPINB9		1.2526807	
RNF150		1.2525934	
NME2		1.2524946	
TMED6		1.2524221	
VWC2		1.2523416	
GIMAP8		1.2523147	
ANKMY2		1.2523123	
