"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-HOXB5|HOXB5",82.5791717384153,7.3716467584037,2.09154587350909,3.52449680964249,0.000424287924003946,0.0445621837929215
"gene-LOC100856620|LOC100856620",365.542846390802,3.21119828036109,0.910940211266508,3.52514713989458,0.000423247629150635,0.0445621837929215
"gene-ID2|ID2",132.708323256992,3.08592523149527,0.874884866032125,3.52723581274289,0.000419922589149767,0.0445621837929215
"gene-OSBPL5|OSBPL5",308.723431268766,2.94445891932167,0.83459009180806,3.52803004519594,0.000418664633267651,0.0445621837929215
"gene-FIBIN|FIBIN",201.622311311865,3.68309119842875,1.04482572606968,3.52507705977286,0.000423359617568498,0.0445621837929215
"gene-ANK2|ANK2",755.343313560465,3.39446353032718,0.964707396389068,3.5186456982011,0.000433755565017442,0.0453398637006478
"gene-LOC119868059|LOC119868059",16.4689697293323,-2.29334678538591,0.651994845363119,-3.51743085347348,0.000435745862752639,0.0453398637006478
"gene-DAPK1|DAPK1",411.65635085542,2.80099320552069,0.796877008092224,3.51496300818925,0.000439815247405752,0.0455514208320096
"gene-MBP|MBP",103.261786326226,4.69066327298955,1.33831190838316,3.50491036028846,0.000456761045408248,0.0455725310961446
"gene-PERP|PERP",436.026292610831,3.20140271924981,0.912990977059698,3.50649984467533,0.000454041701446482,0.0455725310961446
"gene-STON2|STON2",624.804977826322,3.30663645609551,0.943173188278466,3.50586350119957,0.000455128560951808,0.0455725310961446
"gene-ITGA3|ITGA3",297.610565865717,3.24535021136068,0.92491359552466,3.50881447419934,0.00045010876349289,0.0455725310961446
"gene-MSRB3|MSRB3",940.062860243216,3.63682830281521,1.03773539125147,3.50458154696769,0.000457325484258986,0.0455725310961446
"gene-GRHL2|GRHL2",418.173700495879,2.94852480114183,0.841477858071179,3.50398382186834,0.000458353202656677,0.0455725310961446
"gene-FKBP14|FKBP14",604.518604629015,3.00515897029087,0.856240220169275,3.50971479673866,0.000448587573429782,0.0455725310961446
"gene-IFIH1|IFIH1",103.291534170719,3.29474093078229,0.938681400959515,3.50996720230572,0.000448161969478358,0.0455725310961446
"gene-VGLL1|VGLL1",42.0860809677417,4.93835042294188,1.40796788301263,3.50743115842621,0.000452455405403667,0.0455725310961446
"gene-GRTP1|GRTP1",84.1726571505303,3.63390584923115,1.03803529801958,3.50075364119516,0.000463944512229412,0.045878515560905
"gene-BHLHE41|BHLHE41",200.091374226853,3.49483280054198,0.998886007612904,3.498730359527,0.000467479074950221,0.045878515560905
"gene-C2CD2|C2CD2",424.758276262809,3.6158446707725,1.03349090014268,3.49867102871763,0.000467583100795063,0.045878515560905
"gene-TGIF1|TGIF1",218.340068971434,3.01660004843967,0.862539523624284,3.49734703838764,0.000469910104092767,0.0459054975487305
"gene-TMEM64|TMEM64",1022.31430584862,3.53640453355027,1.01170381640779,3.49549391452017,0.000473185242894653,0.0460244655165056
"gene-DCN|DCN",7300.34512808165,3.8516362137439,1.10291149497972,3.49224414767271,0.000478980221061618,0.0461864936438338
"gene-FZD4|FZD4",505.182197054028,3.61009640623112,1.03365511936933,3.49255408170742,0.000478424704919946,0.0461864936438338
"gene-THBS2|THBS2",175.612026336792,3.77630798646798,1.08204872376032,3.48996112979515,0.000483090807636165,0.0462874019291641
"gene-CRYBG1|CRYBG1",307.198427563744,3.06627519416686,0.87928692636036,3.48722936989309,0.000488052590106785,0.0462874019291641
"gene-CLDN1|CLDN1",94.2607349513973,3.82760053826937,1.09720215685461,3.48850985605249,0.000485720914185746,0.0462874019291641
"gene-PLS3|PLS3",3558.15519227168,3.14551476439646,0.902045200182046,3.4870921809258,0.00048830301977036,0.0462874019291641
"gene-RNF144B|RNF144B",597.462639452206,3.2452714400674,0.931374579299063,3.48438910852574,0.000493261813204223,0.0465601688742265
"gene-LARGE2|LARGE2",96.50183995543,5.18623591090614,1.49023029769316,3.48015734140845,0.000501119391747891,0.0471031172806389
"gene-ABCC9|ABCC9",1028.02154711045,3.75147161719139,1.0787204018637,3.47770526144679,0.000505725677489317,0.0473371930172113
"gene-ST14|ST14",85.6506148388266,3.85913633684275,1.11124137051741,3.47281557295323,0.0005150291347244,0.047807953414604
"gene-LOC100683344|LOC100683344",102.079485925015,5.71499932962408,1.64542360694623,3.47326931830682,0.000514159139039133,0.047807953414604
"gene-P4HA2|P4HA2",500.576892204283,2.94950025346922,0.851234765669544,3.46496686040456,0.000530296821520567,0.0488200419515909
"gene-P2RY1|P2RY1",82.8221919093973,4.33425664759286,1.25061519109996,3.46569966400354,0.000528853684386581,0.0488200419515909
"gene-ENOSF1|ENOSF1",137.562211528634,2.8949501810576,0.836306325337441,3.46159067957488,0.000536993183342379,0.049106322322309
"gene-PTPRJ|PTPRJ",270.421562931927,3.2365100193061,0.935086395327451,3.46118822333281,0.000537796654998244,0.049106322322309
"gene-SLC22A5|SLC22A5",408.834118493825,3.22205180268305,0.931794686780592,3.45789887879211,0.00054440568170535,0.0493072854470866
"gene-SHROOM2|SHROOM2",294.727164933975,2.18775871538069,0.632619966161154,3.45825113402029,0.000543694321726576,0.0493072854470866
"gene-PARD6G|PARD6G",109.866085338056,2.90799162061846,0.84177872746842,3.45457960117857,0.00055115148975342,0.049319239909095
"gene-CNN1|CNN1",504.472478575872,3.80140090743416,1.09974803116635,3.45661078692956,0.0005470143011705,0.049319239909095
"gene-LOC491985|LOC491985",52.4894050653977,7.70011655204834,2.22837845801368,3.45547971187625,0.00054931453016737,0.049319239909095
"gene-LOC485640|LOC485640",465.183652234918,3.95659364628795,1.14631440848326,3.45157804613405,0.000557318547429515,0.0496724032850425
"gene-CLDN7|CLDN7",271.093219488581,4.78130783198774,1.38618657835739,3.44925272444458,0.000562140319974042,0.0499033376910289
"gene-LRRC8E|LRRC8E",87.1268486372515,3.73458463093539,1.08365697564458,3.44627932535014,0.000568362550390544,0.0502562791098295
"gene-PRSS23|PRSS23",298.659453753866,3.38981238937018,0.984728103655993,3.44238412287092,0.000576610840699546,0.0507848862885415
"gene-LOC102157060|LOC102157060",72.9713472378049,5.12541373271516,1.49195886298462,3.43535861468856,0.000591770161794136,0.0519156481941044
"gene-KDM8|KDM8",127.292536091302,-1.27715083476192,0.37245924657792,-3.42896799179003,0.000605880977061332,0.0524075792900662
"gene-CRB3|CRB3",139.326334535925,3.14475448464186,0.917295629623297,3.42828896495812,0.000607398566038393,0.0524075792900662
"gene-GPC6|GPC6",413.293977748282,3.27507080144749,0.955213027457326,3.42862870093531,0.000606638832494468,0.0524075792900662
"gene-AFAP1L2|AFAP1L2",433.224239347028,3.46651633551484,1.01137339304609,3.42753364815565,0.000609090814689428,0.0524075792900662
"gene-APOD|APOD",188.442068409207,3.84964683273999,1.12253910934607,3.42940998731224,0.000604895037355803,0.0524075792900662
"gene-LOC119873282|LOC119873282",109.643696519111,10.2903449568162,3.00344050615191,3.42618571459585,0.000612121697170631,0.0524665689172574
"gene-KLF15|KLF15",69.0549734657908,1.38044130085808,0.403416750662809,3.42187402627687,0.000621911208158807,0.0529827161714972
"gene-AMOT|AMOT",357.714744227173,2.45674786595962,0.718042757823147,3.42145065762882,0.000622880262532017,0.0529827161714972
"gene-LOC100687628|LOC100687628",1241.0752467768,3.06038813955365,0.895529728130388,3.41740541203794,0.000632210583700465,0.053572662757436
"gene-RCN2|RCN2",1803.19826426251,2.73998642286056,0.802178849636349,3.41568021159207,0.000636229153634978,0.0537097448904456
"gene-ANXA1|ANXA1",1082.75179793169,3.52734790380479,1.03337643999017,3.41342009291246,0.000641529685401866,0.0539536112485908
"gene-FPGT|FPGT",94.1358307985216,2.89857566961764,0.851488173696148,3.4041290990989,0.000663753746235604,0.0556136144458303
"gene-COL23A1|COL23A1",52.0356768941006,6.24111371953022,1.83885826809373,3.39401563884537,0.000688757592238086,0.0570719430806493
"gene-COL14A1|COL14A1",1102.57740941632,3.62736882313853,1.06863932154909,3.39438082615221,0.000687839696732851,0.0570719430806493
"gene-SPINT1|SPINT1",289.135301354064,3.29691293851719,0.971396274831046,3.39399380452702,0.000688812508684248,0.0570719430806493
"gene-GIPC2|GIPC2",195.683428760281,3.44853890507265,1.01735038320508,3.38972586239984,0.000699625486991746,0.0574795719963603
"gene-FBLN1|FBLN1",1467.09579953887,2.89197034333499,0.854091958423776,3.38601752985955,0.000709148534754613,0.0574795719963603
"gene-AP1M2|AP1M2",460.243162549645,3.11729899248593,0.919321992345402,3.3908674201658,0.000696717960754928,0.0574795719963603
"gene-VILL|VILL",94.7057421536871,4.31935152555614,1.27548355058463,3.38644236029256,0.000708051487547,0.0574795719963603
"gene-GULP1|GULP1",281.437594333855,3.61360479590924,1.06655173914189,3.38811954759608,0.000703735840830415,0.0574795719963603
"gene-MAGEH1|MAGEH1",605.539246569812,2.72229373452563,0.80351882644001,3.38796509172878,0.000704132253975817,0.0574795719963603
"gene-ATP8B1|ATP8B1",263.14958200683,3.41104060831872,1.00907469216224,3.38036483801765,0.000723896695858915,0.0584631515633928
"gene-LOC111096780|LOC111096780",67.0025975607614,4.07636199849873,1.20651407978736,3.37862778958798,0.000728485662825853,0.0586221322412847
"gene-WNT4|WNT4",99.1064211240603,3.39100276626663,1.00408396224758,3.3772103666272,0.000732250243781771,0.0587138716976416
"gene-CAV2|CAV2",303.901080913543,2.77861103795643,0.825085040690079,3.36766624157005,0.000758073074897665,0.0603517891762835
"gene-LOC102154005|LOC102154005",60.0726620661974,1.54405542633332,0.458372584639009,3.3685597221076,0.000755620248443623,0.0603517891762835
"gene-LPCAT2|LPCAT2",132.585504627756,3.30724348723495,0.982946082520774,3.36462349873097,0.000766481730687954,0.0607541710343244
"gene-TNFSF10|TNFSF10",109.167777475019,3.8962214554226,1.15825336878736,3.36387664428016,0.000768558866510832,0.0607541710343244
"gene-SLC35B2|SLC35B2",380.844462554196,0.684857853810575,0.203793078309106,3.36055502715262,0.000777860339294243,0.0612729353885617
"gene-TMEM121|TMEM121",75.5677351870739,3.12544910044741,0.930518870279659,3.3588239854911,0.000782749065427625,0.0614416819041453
"gene-S100A16|S100A16",337.005418834258,3.58693439709499,1.0688384744578,3.35591811373986,0.000791019861707548,0.0618737948470614
"gene-TET2|TET2",353.484467220653,3.18848824313003,0.950621638538637,3.35410863151779,0.000796210977689441,0.0620628424456114
"gene-RNF149|RNF149",964.693193399961,3.05899292284764,0.915717595209996,3.34054182080682,0.000836150865567248,0.0649497604639059
"gene-PIEZO1|PIEZO1",516.444335512395,3.17723973358119,0.952804534082546,3.33461861266282,0.000854164629261205,0.0657093029726287
"gene-KLHL14|KLHL14",382.183069969188,3.3772202191572,1.01283251976561,3.33443106658815,0.000854740832552633,0.0657093029726287
"gene-RAB38|RAB38",187.565059686292,3.95524720028306,1.18568455079256,3.33583430570906,0.000850438346696202,0.0657093029726287
"gene-LOC490972|LOC490972",145.979951749912,3.1444887429032,0.943624745177182,3.33235087249939,0.000861156090920158,0.0659757633903249
"gene-PLSCR4|PLSCR4",159.520812911263,3.05991546065653,0.918977400094639,3.32969609518298,0.000869408201074944,0.066190862908428
"gene-KCNJ8|KCNJ8",1007.75856823235,3.54998095851696,1.06620615349521,3.32954461656359,0.000869881261234537,0.066190862908428
"gene-TLR2|TLR2",139.667704169828,3.44297342345431,1.03474636719741,3.32735975945441,0.000876731060703136,0.0664859340982707
"gene-LURAP1L|LURAP1L",66.7101655165605,3.32588136831953,1.00028624324114,3.32492962968576,0.000884408543991221,0.0668415660054987
"gene-LOC119870383|LOC119870383",23.3472698273396,2.60891232890177,0.786071165878589,3.31892637988546,0.000903642497263892,0.0677920563820037
"gene-PTGIS|PTGIS",461.371910344431,3.35864468926211,1.01219627277333,3.31817531797437,0.00090607594020022,0.0677920563820037
"gene-KRT8|KRT8",1315.79377984424,6.59070978058903,1.98616334258862,3.31831206390063,0.000905632431247032,0.0677920563820037
"gene-PGM2|PGM2",239.029104039326,1.66702723192739,0.50253527066588,3.31723429027879,0.00090913344452834,0.0677940809584783
"gene-UGDH|UGDH",352.944372545005,3.03422126730333,0.91603827963573,3.31233021016317,0.000925222685516416,0.0687110094007337
"gene-CCDC198|CCDC198",342.131029343004,3.4993515184597,1.05698378040731,3.31069556915171,0.000930643951920893,0.0687110094007337
"gene-GNGT2|GNGT2",50.0801570599393,4.40202824922286,1.3295746842342,3.31085444196639,0.000930115763888361,0.0687110094007337
"gene-CDH19|CDH19",53.0275464614396,3.8522147890764,1.16523686129311,3.30594998925923,0.000946549803866615,0.0688449719194862
"gene-NPR3|NPR3",927.511118667344,3.48462655047182,1.05361864979302,3.30729391621566,0.00094201996577507,0.0688449719194862
"gene-LOC119872707|LOC119872707",68.9294069162386,4.18968266578241,1.26758123674825,3.30525771786452,0.000948891038695566,0.0688449719194862
"gene-LBH|LBH",487.10037269328,3.23098590296257,0.977496616853169,3.30536786241165,0.00094851817565117,0.0688449719194862
"gene-MAGT1|MAGT1",540.107197683957,2.74544201854451,0.830779417849413,3.30465820355958,0.000950922905686882,0.0688449719194862
"rna-NC_002008.4:5280..5347",355.142490311326,-1.34464621004541,0.406644977400415,-3.30668343340035,0.00094407516316862,0.0688449719194862
"gene-JUNB|JUNB",455.112275435764,3.19597298624543,0.967508033265889,3.30330382421447,0.000955527997999583,0.0689284651377491
"gene-PARP9|PARP9",103.54224683316,3.30449335130178,1.00060071405407,3.30250948743898,0.000958238463092396,0.0689284651377491
"gene-ECSCR|ECSCR",118.776581357707,2.96356584507962,0.898857008377695,3.29703814673306,0.000977102292989833,0.0689738830161868
"gene-MFHAS1|MFHAS1",1162.65337191528,2.81840997309818,0.854275696165704,3.29918079812901,0.00096967436609245,0.0689738830161868
"gene-DNASE2|DNASE2",341.346541357581,2.53333238923897,0.768351202882769,3.29710213211639,0.000976879713822247,0.0689738830161868
"gene-VSTM4|VSTM4",253.33437159039,2.8281350474741,0.857800445091007,3.29696150620912,0.000977368956065049,0.0689738830161868
"gene-TMBIM1|TMBIM1",1019.77269096507,3.03180859171263,0.918623729236299,3.3003813152455,0.000965535427387513,0.0689738830161868
"gene-EDA|EDA",96.878242765735,3.40983748982117,1.03367768858994,3.29874343565699,0.000971186308986379,0.0689738830161868
"gene-ZNF503|ZNF503",200.311693058185,3.40596226011019,1.03373910068765,3.29479871453497,0.000984922016423347,0.0691277031467248
"gene-C8H14orf119|C8H14orf119",336.047752469115,0.50381357360442,0.152922470573049,3.29456862498018,0.000985728724858309,0.0691277031467248
"gene-SULT1A1|SULT1A1",348.464416116823,2.75590806913723,0.837253487353233,3.29160536296999,0.000996172929503848,0.0696418268935331
"gene-HOXA3|HOXA3",109.738028086008,3.27466056096113,0.996468089232821,3.28626736404805,0.00101524595824241,0.070534370595779
"gene-ZNF467|ZNF467",65.6672840771073,3.52399461995645,1.07225042919737,3.28654064759324,0.00101426134571029,0.070534370595779
"gene-C1QB|C1QB",79.392367197403,2.86912173017418,0.874170695208343,3.28210696823963,0.00103034510941959,0.0707050627080542
"gene-LOC119871908|LOC119871908",218.928186459829,2.69478254413874,0.820601727425032,3.28391039657533,0.00102377466330879,0.0707050627080542
"gene-LOC111090088|LOC111090088",15.9625353272524,3.42227998695287,1.04227075761921,3.28348460506574,0.00102532244678969,0.0707050627080542
"gene-LOC119864750|LOC119864750",38.0185576964873,-3.17564104041418,0.96739742996949,-3.2826643342585,0.001028310298009,0.0707050627080542
"gene-DEF8|DEF8",256.266221553932,3.12393143171422,0.95475635734978,3.2719671439378,0.001068019869819,0.0730662767820209
"gene-DENND2D|DENND2D",89.3910244341819,3.05566288783773,0.934809402374366,3.2687549783694,0.0010802180003022,0.0736754783071967
"gene-PPT2|PPT2",364.550228661668,2.50509237044904,0.766769806195292,3.26707226889815,0.00108665936622421,0.0736816485015721
"gene-PLXNB3|PLXNB3",182.984297371232,3.19903726486237,0.979193996067246,3.26701070238453,0.00108689571344682,0.0736816485015721
"gene-SAMD9L|SAMD9L",432.865923245495,3.02676214142865,0.927154717452846,3.26457071775896,0.00109630092147367,0.0738715298623115
"gene-GJB1|GJB1",577.876923698898,2.54224054792772,0.778616265060099,3.26507505944728,0.00109435072817707,0.0738715298623115
"gene-TMEM200A|TMEM200A",58.0047719482123,3.49063543789941,1.06970375083193,3.2631795814352,0.00110169685231122,0.0740121930422048
"gene-MLLT3|MLLT3",201.084632289313,2.93984784798107,0.901307921017923,3.26175747425015,0.00110723829010252,0.0740228706491275
"gene-LMCD1|LMCD1",192.833840397469,2.35439736629767,0.721888607480209,3.2614413663014,0.00110847354465414,0.0740228706491275
"gene-FUCA2|FUCA2",363.982758438756,2.70304473074027,0.829522585483178,3.25855471333045,0.00111981280814891,0.074378224900776
"gene-IFI44L|IFI44L",111.963282120588,3.77036507814242,1.15712349155515,3.25839472248128,0.00112044440532661,0.074378224900776
"gene-LHX1|LHX1",86.252658489097,3.16510477583042,0.971973573211877,3.25636916790996,0.00112846923565802,0.0746893055352233
"gene-KMO|KMO",25.5172614820597,-2.48070149489136,0.762200361510358,-3.25465798779689,0.00113528994875926,0.074919089804405
"gene-ITM2B|ITM2B",10910.236394877,2.798102203908,0.860204581547407,3.25283341187807,0.0011426046215582,0.0749595542195849
"gene-CBS|CBS",1179.25644031584,3.04587799538671,0.936326292652126,3.25300914786801,0.00114189820977921,0.0749595542195849
"gene-GPAM|GPAM",1012.66471372906,2.43039297185068,0.747641408188993,3.25074687574864,0.00115102286702861,0.0752910308722134
"gene-HOXA1|HOXA1",73.9758270523708,5.86136715637674,1.80376975287605,3.249509615643,0.00115604169820007,0.0753988595639471
"gene-BTG2|BTG2",202.530946478665,3.09448170254982,0.952779710028088,3.24784592910631,0.0011628221744244,0.0756206246047912
"gene-ACP3|ACP3",150.487835001232,3.4357085517624,1.05865924572024,3.24533939098125,0.00117310717975891,0.0760683499083672
"gene-CNKSR1|CNKSR1",207.961008413076,2.75971470104201,0.852969265897902,3.23542103024887,0.00121463479236458,0.0773717138930063
"gene-PRIMA1|PRIMA1",265.90497124875,2.63175815532016,0.81343926712792,3.23534683125433,0.00121495051368854,0.0773717138930063
"gene-AXIN2|AXIN2",535.442768502733,2.73028106238482,0.84488547426945,3.23153983058547,0.00123125162692371,0.0773717138930063
"gene-IER3|IER3",169.496026981017,3.06989506015222,0.948369495445957,3.2370242557292,0.00120783145032006,0.0773717138930063
