gene_id,SRR13389805,SRR13389807,SRR13389809,SRR13389815,SRR13389817,SRR13389818,SRR13389820,SRR13389824,SRR13389834,SRR13389840,SRR13389841,SRR13389849
gene-LOC102155014|LOC102155014,279,276,179,511,240,573,199,245,374,419,206,272
gene-IFNGR1|IFNGR1,551,633,131,694,386,1737,209,376,705,703,605,415
gene-LOC100685756|LOC100685756,5,1,2,2,3,5,2,3,5,3,1,3
gene-LOC119870653|LOC119870653,0,3,0,0,4,0,0,0,3,0,0,0
gene-LOC111090653|LOC111090653,6,0,2,0,0,0,0,0,0,0,0,0
gene-MAP7|MAP7,5211,5541,3692,3896,6450,1315,5158,4818,3500,4246,1567,3926
gene-LOC102156750|LOC102156750,0,0,0,0,0,2,0,0,1,0,5,0
gene-LOC102154283|LOC102154283,99,122,50,95,76,56,55,92,183,200,67,96
gene-MAP3K5|MAP3K5,248,196,97,292,186,639,43,184,389,318,846,138
gene-TNFAIP3|TNFAIP3,32,48,16,93,47,210,12,37,105,101,93,45
gene-PERP|PERP,177,38,41,102,65,2405,53,67,112,90,1907,146
gene-LOC111095460|LOC111095460,21,5,7,16,17,8,2,10,14,19,19,13
gene-HEBP2|HEBP2,299,178,130,292,217,474,89,82,329,247,290,130
gene-LOC102156831|LOC102156831,0,0,0,0,0,1,0,0,0,0,0,0
gene-ARFGEF3|ARFGEF3,365,259,152,186,387,497,158,259,226,319,462,148
gene-LOC111095455|LOC111095455,14,2,2,2,2,2,0,1,4,0,3,0
gene-NHSL1|NHSL1,135,148,125,370,175,1235,59,112,580,556,229,123
gene-FAM133B|FAM133B,17,12,15,10,30,33,7,19,36,39,82,15
gene-CCDC28A|CCDC28A,1732,1322,1646,771,2183,496,1075,1891,565,757,493,1618
gene-LOC100856236|LOC100856236,23,39,22,19,34,4,40,32,12,22,8,34
gene-ABRACL|ABRACL,11,14,3,87,5,457,6,29,36,71,234,3
gene-ECT2L|ECT2L,157,227,161,104,206,25,175,128,88,110,86,162
gene-REPS1|REPS1,1051,987,286,957,573,1102,202,648,1222,1152,2070,602
gene-CITED2|CITED2,282,315,62,352,167,877,47,221,382,512,968,71
gene-LOC102156887|LOC102156887,0,0,0,0,0,0,0,0,0,2,16,0
gene-LOC106558610|LOC106558610,44,54,14,36,30,38,17,25,37,61,336,41
gene-HECA|HECA,687,583,358,568,654,1316,305,578,932,1019,927,493
gene-TXLNB|TXLNB,3,4,3,0,0,2,0,6,3,0,0,0
gene-LOC119870654|LOC119870654,1,0,0,0,0,0,0,0,5,2,0,0
gene-LOC106558606|LOC106558606,405,481,377,209,470,0,330,336,175,217,4,193
gene-LOC111095494|LOC111095494,52,37,33,33,28,44,20,31,31,27,122,30
gene-LOC111090654|LOC111090654,68,115,104,22,124,0,91,70,22,41,0,62
gene-LOC119870740|LOC119870740,35,25,26,6,36,9,31,18,17,14,52,12
gene-LOC106558957|LOC106558957,4,5,2,4,2,4,2,2,6,4,8,6
gene-LOC611622|LOC611622,540,547,454,312,764,40,442,497,268,316,36,407
gene-LOC106558612|LOC106558612,0,0,0,0,3,0,4,0,0,4,0,0
gene-LOC102157010|LOC102157010,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC100686429|LOC100686429,2,1,1,0,1,2,1,1,2,4,4,1
gene-LOC102157053|LOC102157053,17,12,5,8,22,4,8,10,8,71,0,99
gene-NMBR|NMBR,153,116,41,45,60,3,74,179,65,68,0,152
gene-GJE1|GJE1,0,0,0,0,0,0,0,0,0,0,0,0
gene-VTA1|VTA1,620,739,262,428,519,821,350,361,622,710,607,378
gene-ADGRG6|ADGRG6,65,33,16,55,23,714,12,90,48,108,4506,29
gene-LOC100856282|LOC100856282,23,23,22,57,27,62,26,25,19,23,47,16
gene-LOC111090656|LOC111090656,23,26,21,6,17,0,16,15,0,0,0,9
gene-HIVEP2|HIVEP2,219,199,55,195,101,1655,45,157,199,361,3110,140
gene-LOC111090660|LOC111090660,26,14,15,5,39,0,33,21,7,10,0,0
gene-ADAT2|ADAT2,349,351,383,169,423,377,280,369,189,187,174,277
gene-AIG1|AIG1,838,789,187,758,465,1538,261,357,622,618,2641,385
gene-LOC111095530|LOC111095530,0,11,6,0,7,0,16,11,4,9,0,0
gene-LOC111095529|LOC111095529,10,8,5,0,5,0,9,21,0,0,0,10
gene-LOC102151921|LOC102151921,0,0,0,0,0,4,0,0,0,0,0,3
gene-PEX3|PEX3,1052,1071,651,660,1166,532,644,703,938,1039,719,752
gene-LOC111095543|LOC111095543,0,0,0,0,0,0,0,0,0,0,0,0
gene-FUCA2|FUCA2,116,110,46,159,96,1150,25,66,239,234,1904,72
gene-LOC100856400|LOC100856400,706,508,381,622,587,430,340,481,656,557,327,623
gene-PHACTR2|PHACTR2,1204,1024,293,889,748,1649,230,776,1622,2135,676,604
gene-LOC111095548|LOC111095548,9,12,0,3,0,23,7,9,10,13,5,4
gene-LOC119870688|LOC119870688,0,0,0,0,0,0,0,0,0,0,0,0
gene-SF3B5|SF3B5,860,775,558,1855,818,1258,792,620,848,1024,890,641
gene-LOC100687865|LOC100687865,0,0,0,0,0,0,0,0,0,0,0,0
gene-STX11|STX11,24,17,12,58,18,243,12,17,31,53,176,13
gene-LOC106558637|LOC106558637,17,1,4,15,13,4,0,0,17,17,6,11
gene-TRNAL-UAA|TRNAL-UAA,1,1,0,1,1,1,0,0,1,1,1,1
gene-LOC100856481|LOC100856481,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC119870746|LOC119870746,1,2,1,3,1,6,1,1,3,3,3,1
gene-PLAGL1|PLAGL1,85,82,37,106,71,362,15,83,156,266,42,59
gene-LTV1|LTV1,1085,1043,750,871,1405,671,709,866,1029,1217,481,809
gene-ZC2HC1B|ZC2HC1B,2739,3325,3507,837,3539,41,2261,3197,382,701,27,2484
gene-LOC119875039|LOC119875039,24,23,8,14,13,11,4,14,9,14,10,23
gene-LOC100687936|LOC100687936,27,24,30,38,49,2,35,35,34,33,2,35
gene-LOC119870747|LOC119870747,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC611761|LOC611761,96,100,57,140,89,370,71,70,102,116,246,67
gene-LOC484021|LOC484021,347,407,260,1078,301,1436,426,296,279,337,1335,287
gene-LOC119869934|LOC119869934,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC119869876|LOC119869876,0,0,0,0,0,0,0,0,0,0,0,0
gene-UTRN|UTRN,346,350,90,379,190,3093,40,220,729,755,1136,107
gene-LOC100688092|LOC100688092,16,24,21,22,40,0,17,14,8,5,2,27
gene-FBXO30|FBXO30,639,649,286,459,533,550,271,352,723,718,489,429
gene-EPM2A|EPM2A,162,67,184,46,155,36,54,161,28,66,62,132
gene-LOC111095602|LOC111095602,5,3,11,9,0,0,34,2,5,3,0,11
gene-LOC119870748|LOC119870748,42,27,17,10,20,0,28,33,12,15,0,23
gene-SHPRH|SHPRH,592,499,244,416,488,991,212,350,1007,1101,398,473
gene-LOC111095616|LOC111095616,24,29,14,7,21,2,19,17,7,15,1,22
gene-LOC111095614|LOC111095614,79,64,36,28,65,0,41,47,25,45,0,63
gene-LOC111095623|LOC111095623,22,30,25,18,27,2,15,26,18,21,2,40
gene-RAB32|RAB32,646,903,513,833,1274,990,1488,967,636,1141,298,705
gene-GRM1|GRM1,51,64,56,13,64,0,58,40,16,19,0,29
gene-LOC102157054|LOC102157054,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC102154181|LOC102154181,863,674,877,642,834,6,679,787,403,452,10,613
gene-ADGB|ADGB,328,311,182,399,978,341,703,221,215,323,3,762
gene-LOC102154590|LOC102154590,89,97,72,115,80,41,76,79,99,97,20,81
gene-LOC111098512|LOC111098512,1,0,0,0,2,1,1,0,0,1,0,1
gene-LOC102154803|LOC102154803,1081,1583,2022,579,2166,108,1184,1871,531,679,146,1256
gene-STXBP5|STXBP5,1444,1504,779,1302,1453,1762,670,1317,2915,2663,1207,1563
gene-LOC100688424|LOC100688424,1231,1182,1226,427,1206,7,1319,1318,213,435,6,801
gene-LOC111095675|LOC111095675,30,48,44,7,54,0,25,31,6,7,0,40
gene-SAMD5|SAMD5,132,184,45,135,79,495,40,99,162,218,32,109
gene-LOC111095701|LOC111095701,26,16,24,47,27,0,27,29,41,35,0,19
gene-LOC102155455|LOC102155455,15,33,15,32,40,0,35,28,45,20,0,29
gene-LOC119870656|LOC119870656,77,82,50,71,63,102,38,63,79,79,56,55
gene-SASH1|SASH1,235,205,64,315,146,1249,83,288,216,290,195,111
gene-LOC111095723|LOC111095723,12,17,15,0,27,0,12,19,0,11,0,11
gene-UST|UST,178,137,48,206,133,411,56,132,218,271,151,82
gene-ZC3H12D|ZC3H12D,29,38,21,15,17,29,32,18,16,22,32,22
gene-TAB2|TAB2,1137,1290,661,933,943,2318,422,985,1581,1555,1880,1007
gene-PPIL4|PPIL4,763,669,345,559,721,894,279,462,1011,989,943,435
gene-LOC106558649|LOC106558649,2,2,1,4,3,4,2,1,3,5,3,1
gene-LATS1|LATS1,348,384,178,141,275,856,209,213,382,454,441,218
gene-NUP43|NUP43,245,249,113,209,216,389,83,157,408,447,302,251
gene-GINM1|GINM1,1095,1165,676,903,2003,1113,1249,1931,1159,1936,747,1114
gene-KATNA1|KATNA1,3257,3094,2192,2321,3347,796,2459,2644,2259,2728,1345,2670
gene-LOC111090669|LOC111090669,5,0,0,4,0,0,0,4,6,10,0,4
gene-LOC111090672|LOC111090672,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC102156136|LOC102156136,4,4,3,4,5,2,3,6,6,3,6,8
gene-PCMT1|PCMT1,4198,4939,4401,1825,4841,848,3882,3810,2080,2476,749,3879
gene-LOC100683099|LOC100683099,44,26,12,25,51,16,8,48,16,31,8,90
gene-LRP11|LRP11,553,342,517,249,338,190,459,399,861,548,131,813
gene-LOC119870659|LOC119870659,7,6,7,2,7,0,6,13,3,6,0,4
gene-LOC111095759|LOC111095759,11,14,7,5,8,0,8,17,0,4,0,6
gene-IYD|IYD,0,0,0,0,2,0,6,0,0,0,0,4
gene-LOC111095760|LOC111095760,0,0,0,0,0,175,0,0,0,0,0,1
gene-LOC119869949|LOC119869949,0,0,0,0,0,0,0,0,0,0,0,0
gene-PPP1R14C|PPP1R14C,1765,1734,2120,521,2402,41,1679,2531,396,497,30,1883
gene-PLEKHG1|PLEKHG1,481,408,163,499,278,2225,133,221,789,716,679,236
gene-LOC119870751|LOC119870751,33,60,42,41,109,0,21,82,0,30,0,53
gene-MTHFD1L|MTHFD1L,613,528,162,781,322,649,183,291,598,855,548,257
gene-LOC111095761|LOC111095761,23,11,25,0,27,0,10,15,8,3,0,12
gene-ZBTB2|ZBTB2,144,124,96,167,159,349,101,167,210,262,254,161
gene-RMND1|RMND1,129,127,47,140,127,445,53,103,138,198,553,104
gene-LOC119869943|LOC119869943,0,0,0,0,0,1,0,0,0,0,0,1
gene-ARMT1|ARMT1,318,337,94,210,298,360,60,196,551,758,406,203
gene-CCDC170|CCDC170,201,192,400,99,261,86,100,211,58,317,66,66
gene-LOC111095762|LOC111095762,0,0,0,0,0,0,0,0,0,0,0,0
gene-AKAP12|AKAP12,22160,21010,21154,10305,29844,6727,16385,25013,9357,10857,964,15778
gene-LOC119870752|LOC119870752,14,12,4,27,11,3,8,15,24,14,0,14
gene-LOC119870753|LOC119870753,0,0,0,0,0,0,0,0,0,0,5,0
gene-ESR1|ESR1,178,144,130,135,162,3084,69,206,95,136,843,115
gene-LOC102151483|LOC102151483,284,252,172,62,239,0,97,279,57,85,2,188
gene-MYCT1|MYCT1,145,228,28,98,72,372,12,89,81,189,35,58
gene-SYNE1|SYNE1,2195,1888,929,1746,1318,3243,632,1622,3055,3214,889,1369
gene-LOC100683830|LOC100683830,10,6,4,16,9,48,1,3,13,10,55,7
gene-VIP|VIP,214,229,348,168,277,0,228,191,56,178,0,269
gene-LOC111090675|LOC111090675,39,41,37,23,50,0,63,53,16,31,0,44
gene-MTRF1L|MTRF1L,511,318,249,340,608,194,313,529,376,357,120,327
gene-RGS17|RGS17,62,82,63,42,103,47,62,98,128,157,25,58
gene-FBXO5|FBXO5,64,99,39,83,74,75,23,63,167,194,27,66
gene-LOC119869848|LOC119869848,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC119869885|LOC119869885,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC119870755|LOC119870755,0,0,0,0,0,4,0,0,0,0,1,0
gene-IPCEF1|IPCEF1,9,5,0,8,5,24,0,5,9,6,29,0
gene-LOC119870660|LOC119870660,0,0,0,4,0,3,0,0,0,0,0,0
gene-LOC102152984|LOC102152984,12,21,0,0,0,0,0,114,8,0,0,0
gene-LOC111095813|LOC111095813,12,6,5,7,7,0,3,6,4,8,0,4
gene-CNKSR3|CNKSR3,835,796,289,675,622,442,205,629,901,1120,92,427
gene-SCAF8|SCAF8,2446,2363,1530,1596,2636,1859,1723,1741,2067,2542,1314,1599
gene-LOC102157211|LOC102157211,1,0,0,0,0,0,0,0,0,0,0,0
gene-LOC111095840|LOC111095840,196,202,181,95,282,1,155,189,55,65,0,130
gene-LOC119870757|LOC119870757,271,270,214,103,271,16,298,222,72,138,17,146
gene-NOX3|NOX3,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC102153338|LOC102153338,163,96,90,51,135,0,146,70,17,56,0,48
gene-LOC111090678|LOC111090678,7,8,0,6,8,3,3,4,7,0,0,5
gene-LOC119870758|LOC119870758,3,0,0,4,0,10,0,0,7,7,30,0
gene-LOC111095850|LOC111095850,4,5,0,8,0,29,0,0,0,10,215,0
gene-TIAM2|TIAM2,1367,1469,1007,854,1660,841,949,1213,1620,1537,64,852
gene-LOC100684752|LOC100684752,0,0,0,0,0,0,1,0,1,0,0,0
gene-TFB1M|TFB1M,179,210,66,210,181,194,110,137,235,246,480,143
gene-CLDN20|CLDN20,18,13,7,2,11,4,0,4,14,16,5,9
gene-LOC119870760|LOC119870760,19,9,190,83,36,8,13,43,6,37,0,16
gene-LOC102153553|LOC102153553,7,20,13,27,21,32,8,13,21,21,2,12
gene-ARID1B|ARID1B,2072,2023,2147,1167,2850,1736,1793,2256,1116,1433,1096,1746
gene-LOC119870759|LOC119870759,18,14,5,17,13,90,12,18,30,46,25,35
gene-TMEM242|TMEM242,512,500,165,503,289,1045,152,283,755,764,675,292
gene-LDHAL6B|LDHAL6B,1905,1776,1354,1455,2263,80,1137,1421,2323,2541,61,1527
gene-LOC111095860|LOC111095860,217,308,144,173,178,29,207,182,113,121,19,108
gene-LOC100685066|LOC100685066,11,17,30,5,38,9,12,15,13,19,2,13
gene-ZDHHC14|ZDHHC14,135,154,41,222,71,397,24,131,243,206,171,53
gene-LOC106558666|LOC106558666,139,146,78,151,123,393,67,113,202,211,231,122
gene-SNX9|SNX9,2486,3020,1767,2429,2743,2371,1919,2347,2610,2743,1217,2743
gene-LOC111095864|LOC111095864,90,11,26,6,35,7,15,18,11,16,0,24
gene-LOC111090679|LOC111090679,0,3,0,0,0,0,0,2,0,3,3,0
gene-SYNJ2|SYNJ2,2574,2821,3221,689,3358,702,1614,3265,869,947,436,2072
gene-LOC119870761|LOC119870761,5,0,0,0,3,3,0,0,0,5,0,0
gene-LOC102154517|LOC102154517,50,53,20,54,43,112,24,35,86,99,121,64
gene-SERAC1|SERAC1,803,1582,836,475,1413,383,1129,824,857,846,575,559
gene-LOC111095865|LOC111095865,12,0,0,16,10,0,0,11,0,0,0,12
gene-GTF2H5|GTF2H5,462,430,238,481,370,847,153,382,653,600,1335,440
gene-TULP4|TULP4,2852,2914,3472,2438,4733,439,1993,3130,4342,4485,459,3953
gene-LOC119869898|LOC119869898,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC106558715|LOC106558715,174,172,226,148,255,113,174,215,194,191,69,225
gene-LOC111095871|LOC111095871,359,312,373,144,311,33,248,381,157,148,35,248
gene-TMEM181|TMEM181,2044,2089,1133,2029,1913,729,875,1651,2599,2220,1927,1687
gene-SYTL3|SYTL3,426,237,312,214,436,54,499,298,86,251,76,356
gene-DYNLT1|DYNLT1,2086,1976,1302,2920,2131,1926,1999,1695,1926,1865,1147,1733
gene-LOC111095873|LOC111095873,4,14,10,18,11,49,7,12,20,31,136,12
gene-LOC111090681|LOC111090681,18,3,8,13,11,2,7,0,5,11,0,0
gene-EZR|EZR,2042,2190,1133,1908,1663,8871,1092,2498,1761,2051,19594,1159
gene-LOC102155395|LOC102155395,96,11,85,36,13,0,14,190,13,26,28,57
gene-LOC102155647|LOC102155647,210,224,111,123,198,162,80,176,239,288,134,202
gene-FNDC1|FNDC1,15,37,25,33,28,266,17,30,22,25,57,23
gene-LOC111095882|LOC111095882,366,320,279,130,373,2,306,337,101,98,2,135
gene-LOC111095876|LOC111095876,141,177,212,53,229,51,115,158,59,75,32,138
gene-TAGAP|TAGAP,189,201,125,80,187,1824,165,149,85,115,322,105
gene-LOC119881479|LOC119881479,17,39,18,27,15,35,23,25,13,14,27,36
gene-RSPH3|RSPH3,2946,2972,2947,1560,3659,249,3558,3289,801,1298,204,1499
gene-LOC119869892|LOC119869892,1,0,0,0,1,4,0,1,0,1,0,1
gene-LOC119870147|LOC119870147,2,6,8,7,8,11,8,5,5,11,18,2
gene-LOC119870764|LOC119870764,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC119870765|LOC119870765,4,2,0,0,2,0,0,0,0,2,0,0
gene-LOC111090685|LOC111090685,4,9,4,4,11,0,4,7,9,9,0,5
gene-SOD2|SOD2,1185,1200,358,1294,737,2119,253,628,1719,2132,2320,839
gene-WTAP|WTAP,1069,860,420,801,779,2237,313,670,1291,1547,1529,772
gene-LOC119869923|LOC119869923,0,0,0,0,0,0,0,0,2,1,2,0
gene-MAS1|MAS1,0,0,0,0,0,5,0,6,0,0,4,0
gene-LOC111095907|LOC111095907,55,46,31,13,32,0,43,37,6,12,0,48
gene-PNLDC1|PNLDC1,393,316,146,242,321,22,154,234,378,409,6,273
gene-MIR1836|MIR1836,0,1,1,1,1,6,0,0,2,3,1,0
rna-NR_049245.1|MIR1836,0,0,0,1,1,1,0,0,1,1,1,0
gene-LOC119869912|LOC119869912,0,0,0,0,0,1,0,0,1,1,1,0
gene-ACAT2|ACAT2,399,407,244,453,339,967,184,292,465,507,1016,336
gene-TCP1|TCP1,10642,11793,9182,9371,14024,3445,9442,9665,8928,9750,3029,10459
gene-MRPL18|MRPL18,983,763,551,1069,715,870,401,539,1132,1158,1102,682
gene-SLC22A1|SLC22A1,0,0,0,0,0,12,0,8,11,7,0,7
gene-LOC111090687|LOC111090687,0,0,0,0,16,0,0,3,0,0,0,5
gene-SLC22A2|SLC22A2,55,52,4,8,82,19,0,0,0,13,0,0
gene-IGF2R|IGF2R,1569,1806,281,1554,675,2144,200,736,3046,3529,2292,609
gene-LOC111095908|LOC111095908,16,23,0,22,10,24,9,11,17,20,16,9
gene-PLG|PLG,0,0,0,0,0,0,0,0,0,0,0,0
gene-SLC22A3|SLC22A3,188,183,39,141,134,556,35,196,114,158,41,59
gene-LOC119870766|LOC119870766,9,11,0,0,9,0,0,14,0,0,0,0
gene-MAP3K4|MAP3K4,606,515,169,639,437,1027,143,370,997,840,448,300
gene-LOC119869932|LOC119869932,0,0,0,0,0,1,0,0,0,1,1,0
gene-LOC111095918|LOC111095918,28,59,30,47,44,0,41,65,32,34,6,63
gene-AGPAT4|AGPAT4,2056,2000,1499,2384,2450,569,1948,1450,1603,1987,1270,1460
gene-LOC119870767|LOC119870767,3,6,3,0,10,0,0,3,4,0,0,4
gene-LOC102151615|LOC102151615,102,99,117,103,184,101,90,93,115,132,14,74
gene-QKI|QKI,1793,1752,1017,1396,1928,870,799,981,2621,2697,316,1199
gene-LOC111090691|LOC111090691,0,7,8,11,8,0,3,5,2,0,0,0
gene-LOC111095940|LOC111095940,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC106559700|LOC106559700,8,0,0,0,0,0,0,8,0,0,27,0
gene-LOC119870666|LOC119870666,3,0,5,0,6,0,0,0,0,0,0,0
gene-LOC119870150|LOC119870150,10,6,0,13,6,0,9,4,0,0,0,9
gene-C1H6orf118|C1H6orf118,2337,2691,1991,990,2907,84,2323,2424,764,1174,19,1391
gene-TBXT|TBXT,0,0,0,0,0,0,0,0,0,0,0,0
gene-PRR18|PRR18,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC111095958|LOC111095958,3,12,15,7,4,9,2,7,8,6,3,7
gene-SFT2D1|SFT2D1,555,559,231,299,470,898,233,380,714,662,1208,410
gene-LOC102152011|LOC102152011,986,1354,1421,610,1544,0,1416,1358,338,511,11,1031
gene-PDE10A|PDE10A,1387,1342,989,1041,1956,303,1059,1209,1150,1055,14,1277
gene-MPC1|MPC1,431,487,243,426,340,567,220,296,490,455,405,396
gene-LOC111095928|LOC111095928,8,5,9,9,13,0,8,6,2,4,0,13
gene-LOC111095927|LOC111095927,40,55,50,28,64,0,66,43,23,32,0,36
gene-LOC111095932|LOC111095932,0,0,0,0,0,0,0,0,0,0,0,4
gene-LOC111095931|LOC111095931,0,0,0,0,0,0,0,0,0,0,0,0
gene-PRKN|PRKN,426,385,375,338,625,43,428,344,236,307,65,350
gene-LOC102157285|LOC102157285,197,213,171,109,155,75,212,164,53,67,162,127
gene-PACRG|PACRG,1745,1827,1611,868,2615,145,1647,1764,603,906,123,1207
gene-RNASET2|RNASET2,411,402,129,767,492,788,199,399,535,551,2406,303
gene-RPS6KA2|RPS6KA2,1285,1198,449,1669,955,760,399,727,1665,1631,172,498
gene-LOC119870768|LOC119870768,0,0,0,0,0,0,0,0,0,0,0,1
gene-CEP43|CEP43,4144,4248,3075,3198,5171,505,3460,3137,3058,3489,271,3439
gene-LOC100685460|LOC100685460,601,657,341,1129,578,2786,467,481,643,658,2453,434
gene-LOC111095971|LOC111095971,21,58,65,29,27,16,27,72,16,27,46,47
gene-TTLL2|TTLL2,11,31,53,3,18,0,19,37,3,15,3,21
gene-LOC484082|LOC484082,1077,1192,1536,352,1971,0,1688,1633,345,794,6,711
gene-LOC111090695|LOC111090695,5,15,0,0,16,0,13,0,0,0,0,5
gene-UNC93A|UNC93A,527,610,324,239,522,367,603,412,190,222,6039,279
gene-LOC111095973|LOC111095973,433,352,493,138,634,0,339,913,57,142,48,254
gene-LOC100855528|LOC100855528,658,775,476,715,686,882,585,608,554,656,1126,504
gene-LOC102153253|LOC102153253,152,172,86,69,165,142,217,157,61,68,309,107
gene-LOC111095985|LOC111095985,13,12,9,5,0,0,8,7,0,0,0,8
gene-LOC106559705|LOC106559705,0,0,2,0,0,0,0,0,0,0,0,1
gene-LOC111095986|LOC111095986,3,0,0,8,2,2,2,3,7,4,0,0
gene-LOC111095989|LOC111095989,33,11,21,7,23,0,43,22,0,3,0,60
gene-KIF25|KIF25,83,90,271,401,237,0,220,145,94,130,0,370
gene-LOC119870772|LOC119870772,3,0,13,35,10,41,11,11,11,9,0,32
gene-AFDN|AFDN,1099,1030,503,1257,887,3026,403,973,1932,1966,5326,879
gene-LOC111090696|LOC111090696,22,19,12,5,0,0,25,0,5,6,0,0
gene-LOC102153625|LOC102153625,0,0,0,3,0,1,0,0,0,0,0,0
gene-DACT2|DACT2,35,18,25,48,37,168,6,41,28,26,249,32
gene-FRMD1|FRMD1,913,1294,1094,1752,1336,800,1486,1155,813,1145,114,940
gene-LOC119870159|LOC119870159,209,375,242,293,183,7,250,234,216,141,5,224
gene-LOC102153755|LOC102153755,17,17,15,0,31,0,24,17,21,29,0,34
gene-LOC102153803|LOC102153803,0,0,0,0,0,0,0,0,0,0,0,0
gene-THBS2|THBS2,36,53,15,26,17,1848,0,36,43,50,217,28
gene-SMOC2|SMOC2,325,1161,533,1967,453,8825,76,1527,1372,1334,670,622
gene-CALHM6|CALHM6,19,37,9,56,29,202,12,23,51,47,119,32
gene-LOC612537|LOC612537,0,0,0,0,0,0,0,0,0,0,5,0
gene-RSPH4A|RSPH4A,0,0,3,0,4,250,2,0,4,6,17,0
gene-LOC119870774|LOC119870774,8,6,13,0,17,5,7,6,16,13,6,12
gene-WDR27|WDR27,339,333,232,179,343,188,210,320,346,285,111,265
gene-DSE|DSE,191,237,121,300,227,732,121,179,376,307,229,169
gene-LOC119870773|LOC119870773,5,5,6,6,8,8,6,5,4,5,6,4
gene-TRAPPC3L|TRAPPC3L,85,70,115,132,99,37,104,125,88,81,35,125
gene-CALHM4|CALHM4,37,67,1,1,3,2,4,14,6,20,6,12
gene-CALHM5|CALHM5,8,28,4,16,10,172,8,10,17,11,31,16
gene-RWDD1|RWDD1,693,704,498,753,830,1582,445,585,863,1111,1317,791
gene-ZUP1|ZUP1,662,619,453,388,976,538,535,637,603,663,596,412
gene-LOC106558702|LOC106558702,0,0,0,0,0,0,0,0,0,0,0,0
gene-FAM162B|FAM162B,5,6,4,9,3,9,3,4,5,8,0,3
gene-GPRC6A|GPRC6A,37,34,29,11,42,37,46,40,9,17,7,27
gene-KPNA5|KPNA5,865,781,485,453,885,440,518,597,878,1214,423,745
gene-VGLL2|VGLL2,4,0,0,4,3,0,3,0,5,10,0,0
gene-LOC111090702|LOC111090702,0,15,0,0,15,0,16,10,0,0,0,0
gene-RFX6|RFX6,14,23,15,16,11,0,14,27,16,26,0,19
gene-ROS1|ROS1,597,561,134,350,315,3614,161,386,579,849,2312,383
gene-NUS1|NUS1,516,565,321,471,514,1437,258,498,893,892,1912,760
gene-DCBLD1|DCBLD1,358,323,60,238,182,332,52,154,312,447,480,96
gene-NEPN|NEPN,398,4,470,7,1056,5,822,1003,334,305,32,205
gene-GOPC|GOPC,1912,1984,1522,1914,2423,1859,1442,1978,2039,2557,1366,2409
gene-LOC111096075|LOC111096075,2,3,3,0,3,2,0,0,0,3,0,0
gene-SLC35F1|SLC35F1,1064,973,728,388,1201,176,1118,865,370,414,31,476
gene-LOC111096073|LOC111096073,49,75,51,31,87,0,66,52,21,31,0,36
gene-LOC111096082|LOC111096082,53,81,45,32,39,0,57,56,14,34,0,18
gene-LOC111096094|LOC111096094,16,9,7,11,6,4,8,13,13,10,22,17
gene-LOC102156314|LOC102156314,390,403,147,162,227,0,284,268,29,119,0,115
gene-CEP85L|CEP85L,7321,7252,9892,1746,10671,134,5350,9957,1170,1798,146,7053
gene-LOC111096081|LOC111096081,110,88,91,16,123,0,50,92,31,37,0,70
gene-LOC106558793|LOC106558793,7,3,1,1,2,0,4,5,4,3,0,4
gene-PLN|PLN,93,105,67,131,82,151,71,92,88,233,8,62
gene-LOC100687227|LOC100687227,9,10,6,5,10,5,3,14,11,11,4,11
gene-LOC119870782|LOC119870782,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC119870783|LOC119870783,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC119876504|LOC119876504,4,0,4,0,0,0,0,0,0,0,0,0
gene-LOC111096174|LOC111096174,12,10,10,4,12,0,7,7,7,21,0,5
gene-LOC119869945|LOC119869945,0,0,1,0,0,0,0,0,0,0,0,0
gene-FAM184A|FAM184A,1257,1219,904,924,1548,361,707,1030,1382,1358,752,1084
gene-MCM9|MCM9,893,960,635,649,1056,591,671,963,850,1101,614,936
gene-LOC111096167|LOC111096167,493,133,651,40,524,0,309,765,186,243,8,344
gene-LOC119870779|LOC119870779,4,12,3,4,7,0,5,3,3,3,0,7
gene-ASF1A|ASF1A,270,266,124,232,231,427,123,259,274,344,179,177
gene-LOC111096168|LOC111096168,21,17,12,18,24,4,22,13,19,19,0,19
gene-LOC111098530|LOC111098530,1,0,1,0,1,0,0,1,0,3,1,0
gene-LOC119869937|LOC119869937,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC111089986|LOC111089986,31,9,9,11,31,4,13,16,6,10,6,10
gene-LOC102156986|LOC102156986,129,220,174,79,174,0,224,120,65,63,0,50
